id,title,status,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,average_rating,ratings_count,release_year
649087,Red Dot,Released,0,86,FALSE,/7KL4yJ4JsbtS1BNRilUApLvMnc5.jpg,0,https://www.netflix.com/title/81028990,tt11307814,sv,Red Dot,"On a hiking trip to rekindle their marriage, a couple find themselves fleeing for their lives in the unforgiving wilderness from an unknown shooter.",/xZ2KER2gOHbuHP2GJoODuXDSZCb.jpg,,"Thriller, Horror","Film i Dalarna, SF Studios",Sweden,"English, Swedish",,5.889,645,2021
10477,Driven,Released,54744738,116,FALSE,/w4Jvkb6BQGvQ3K3aECMsy6bZln3.jpg,94000000,,tt0132245,en,Driven,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",/8tJ4Ya8yEyxCMihDumEyvwvUuLB.jpg,Get ready for the race of your life.,"Action, Drama","Epsilon Motion Pictures, Franchise Pictures, Trackform Film Productions, Warner Bros. Pictures","Australia, Canada, Switzerland, United States of America","English, German, Spanish","career, sports, competition, automobile",5.124,644,2001
2749,15 Minutes,Released,56359980,120,FALSE,/dGm3XpCrvwU7DmMz7UFViJtKAYg.jpg,60000000,,tt0179626,en,15 Minutes,"When Eastern European criminals Oleg and Emil come to New York City to pick up their share of a heist score, Oleg steals a video camera and starts filming their activities, both legal and illegal. When they learn how the American media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy NYPD Homicide Detective Eddie Flemming and media-naive FDNY Fire Marshal Jordy Warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid TV show ""Top Story.""",/bZ7Xx15zZdDzbKFKl4ULEJ11hWu.jpg,America Likes to Watch,"Action, Crime, Thriller","Industry Entertainment, Tribeca Productions, New Redemption Pictures","Germany, United States of America","English, Greek, Russian, Czech","prison, new york city, prisoner, airport, police, detective, paranoia, revenge, fear, criminal, police detective, death, nypd, news report",5.938,644,2001
539181,Relic,Released,2902552,89,FALSE,/vpUUznNzW85xo02H16RaSxRNS1.jpg,0,https://www.ifcfilms.com/films/relic,tt9072352,en,Relic,"When Edna—the elderly and widowed matriarch of the family—goes missing, her daughter and granddaughter travel to their remote family home to find her. Soon after her return, they start to discover a sinister presence haunting the house and taking control of Edna.",/3wZ0gxLqsPleneFSTZILmM3BE8Q.jpg,Everything Decays,"Horror, Drama, Mystery, Thriller","Nine Stories Productions, AGBO, Carver Films, Film Victoria, Screen Australia, Russo Brothers","Australia, United States of America",English,"dementia, christmas tree, alzheimer's disease, woods, melbourne, australia, disappearance, old house, missing person, grandmother, christmas, mold, mother daughter relationship",6.031,644,2020
11636,New Police Story,Released,8712057,123,FALSE,/hbPNqH59r8cTSbm9I4EMzFs1Pk.jpg,0,,tt0386005,cn,新警察故事,"Sent into a drunken tailspin when his entire unit is killed by a gang of thrill-seeking punks, disgraced Hong Kong police inspector Wing needs help from his new rookie partner, with a troubled past of his own, to climb out of the bottle and track down the gang and its ruthless leader.",/ece4Ivxpt6GKVQaed9xQjKrUwun.jpg,Failures and suffering make a real hero.,"Action, Thriller, Crime, Drama","China Film Group Corporation, JCE Movies","China, Hong Kong","Mandarin, Cantonese, English","martial arts, police, gangster, fighter, investigation, observer, partner, revenge, youth gang, hong kong, alcoholic, action hero, good versus evil",7.144,644,2004
209451,Jersey Boys,Released,67347013,134,FALSE,/zaSGESiqFLJXRsW92O0ScH3llPE.jpg,40000000,,tt1742044,en,Jersey Boys,"A musical biopic of the Four Seasons—the rise, the tough times and personal clashes, and the ultimate triumph of a group of friends whose music became symbolic of a generation. Far from a mere tribute concert, it gets to the heart of the relationships at the centre of the group, with a special focus on frontman Frankie Valli, the small kid with the big falsetto.",/kz956Y83YtT6vTyg0Q40mzRe2UM.jpg,,"Music, Drama",Warner Bros. Pictures,United States of America,English,"musical, biography, based on play or musical",6.788,644,2014
463858,The Freshmen,Released,0,92,FALSE,/yAhvYxF9J9P4lqGdznkxoN1pbF5.jpg,0,,tt6690004,fr,Première année,"Antoine is about to start his first year of medical school… for the third time. Benjamin, just out of high school, will make his first try. He soon realizes it's not exactly a walk in the park. In a fiercely competitive environment, with nights dedicated to hard studying rather than hard partying, the two freshmen will have to adapt and find a middle ground between despair for the present and hope for the future.",/mhiT79x4G0OIm82uNq1A1KTSdoi.jpg,,"Comedy, Drama",Le Pacte,France,French,,6.718,644,2018
429191,A Fantastic Woman,Released,1880736,104,FALSE,/6NMXhGoGe5QBokTP1OZvM4hiRDP.jpg,0,https://sonyclassics.com/afantasticwoman/,tt5639354,es,Una mujer fantástica,"Marina's life is thrown into turmoil following the death of her partner. Mourning the loss of the man she loved, she finds herself under intense scrutiny from those with no regard for her privacy.",/x2yNruMR8bAJOIQ3wd7HR9qWjW3.jpg,My name is Marina Vidal. Do you have any problem with that?,Drama,"Komplizen Film, Participant, Fabula, Muchas Gracias, Setembro Cine, ZDF, ARTE, Sony Pictures Classics","Chile, France, Germany, Spain, United States of America",Spanish,"waitress, loss, chile, singer, death of lover, south america",7.075,644,2017
400157,Wonder Park,Released,119559110,86,FALSE,/nJyAdKPnW15IAvC6sLBTE0lp6Dv.jpg,100000000,https://www.paramount.com/movies/wonder-park,tt6428676,en,Wonder Park,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",/8KomINZhIuJeB4oB7k7tkq8tmE.jpg,Dream Bigger,"Comedy, Animation, Adventure, Family, Fantasy","Nickelodeon Movies, Paramount Animation, Ilion Animation Studios, Paramount","Spain, United States of America",English,"animal, amusement park, wonder, imagination",6.48,643,2019
310135,Turbo Kid,Released,67132,95,FALSE,/21fNILK2g4tzsY6IHWXc7Plujne.jpg,0,,tt3672742,en,Turbo Kid,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.",/ArUqADkwycYtNVuXSoSXVrdJ8iJ.jpg,This is the future... This is the year 1997.,"Action, Adventure, Comedy, Science Fiction","Timpson Films, EMAfilms, Epic Pictures Group, New Zealand Film Commission","New Zealand, Canada",English,"dystopia, post-apocalyptic future, gore, bmx, robot, woman director, water scarcity",6.584,643,2015
22620,Scooby-Doo! The Mystery Begins,Released,0,82,FALSE,/tgH4bAlDJjhxies1AuKZkNP5SSI.jpg,0,,tt1258157,en,Scooby-Doo! The Mystery Begins,"Unjustly accused of staging a spooky practical joke complete with ghosts, Daphne, Velma, Fred and Shaggy are suspended from Coolsville High. To clear their names, they team up to solve the supernatural mystery…and head straight into nonstop laughs and adventure.",/fUbx2NFwRTmRMtwcTbzEd804WQj.jpg,The greatest mystery is how it all began.,"Mystery, Comedy, Fantasy",Warner Premiere,United States of America,English,"high school, friendship, spirit, dog, family, high school student",6.421,643,2009
471474,Batman: Gotham by Gaslight,Released,3469151,78,FALSE,/7d7h5ATx9eUD98O0UpxICz93mNC.jpg,1000000,https://www.warnerbros.com/batman-gotham-gaslight,tt7167630,en,Batman: Gotham by Gaslight,"In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.",/7souLi5zqQCnpZVghaXv0Wowi0y.jpg,"As the Ripper stalks Gotham City, the Dark Knight reveals the face of terror.","Thriller, Action, Animation, Science Fiction","Warner Bros. Animation, DC Entertainment",United States of America,English,"jack the ripper, based on comic, adult animation",6.675,643,2018
232572,A Walk in the Woods,Released,37461274,104,FALSE,/oXj7C4IuTTtA2iR7hCYtGRy0BS1.jpg,8000000,,tt1178665,en,A Walk in the Woods,"After spending two decades in England, Bill Bryson returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends.",/2TiaYwYeGRsYsfqH8dNjlYbIu1Z.jpg,"When you push yourself to the edge, the real fun begins.","Adventure, Comedy, Drama","Wildwood Enterprises, Route One Entertainment",United States of America,English,"husband wife relationship, homeland, mountain, hiking, new hampshire, based on true story, climbing, appalachia, woods, friends, based on memoir or autobiography, old friends, travel writer, connection, elderly man, backpacking, memories, reminiscing, beautiful landscapes, the great outdoors, gear, adventure, moving back home, contemplation, des moines, iowa",6.051,643,2015
514593,You Should Have Left,Released,0,93,FALSE,/chAGSv4DB9s3fsgULpSZQLN7LgN.jpg,0,,tt8201852,en,You Should Have Left,"In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.",/tpOwE6xsWnu4lKeKbKW0R3iClM.jpg,The house finds you,"Horror, Thriller","Blumhouse Productions, Universal Pictures",United States of America,English,"wales, husband wife relationship, countryside, based on novel or book, nightmare, house, time loop, writer, jealous husband, loop, family life",5.995,643,2020
12763,Take the Lead,Released,65742992,108,FALSE,/3I0ibLoqCBu3gCeN46wpnKL7gq6.jpg,30000000,,tt0446046,en,Take the Lead,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane.",/lUOxWI8cHhlZjVisL33O51LKZS1.jpg,Never Follow,"Comedy, Music, Drama","New Line Cinema, Tiara Blu Films",United States of America,Bulgarian,"dance, dancing master, woman director",6.9,642,2006
347984,6 Days,Released,0,95,FALSE,/qk8iVAEHdx4Rd6hnB7PyVrbvmRS.jpg,1500000,,tt4703048,en,6 Days,"London, England, April 1980. Six terrorists assault the Embassy of Iran and take hostages. For six days, tense negotiations are held while the authorities decide whether a military squad should intervene.",/yRbC0uRj1RDmF0JLon83il2dkR0.jpg,"In the face of terror, a nation will show its strength","Action, Drama, History, Thriller","XYZ Films, New Zealand Film Commission, Ingenious Media, GFC Films, Lipsync Productions, Fightertown, Imagezone, Dog with a Dog Productions","New Zealand, United Kingdom",English,"london, england, england, based on true story, iran, hostage situation, hostage negotiator, 1980s, elite squad, england history",6.012,642,2017
60672,Crimson Rivers II: Angels of the Apocalypse,Released,40152148,97,FALSE,/lgml5hKTsTGNqDKKm6UCtY7EqGM.jpg,0,,tt0337103,fr,Les Rivières pourpres 2 : Les Anges de l'apocalypse,"No one is safe when seemingly random killings emerge as a deadly pattern intended to usher in the end of the world.  A murder victim with the same DNA as Christ. A serial killer mimicking the deaths of the 12 Apostles. Inspector Niemans and a young, rebellious detective team up with a beautiful expert in religion to crack the case before their elusive suspect completes the cycle of terror, paving the way to an even bigger bloody catastrophe.",/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg,An unholy crime... An unstoppable killer... Caught in a deadly tide.,"Action, Thriller, Crime","Studio Légende, Filmauro, Epica Ltd., Canal+, TF1 Films Production, EuropaCorp","France, United Kingdom, Italy","German, French, Italian","ritual, monk, minister, murder, apocalypse",6.091,642,2004
350312,Bāhubali 2: The Conclusion,Released,275947313,168,FALSE,/yCRYYGldFGVa4cmZVpTVCRQMfjA.jpg,31000000,http://baahubali.com,tt4849438,te,బాహుబలి 2: ది కన్ క్లూజన్,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",/21sC2assImQIYCEDA84Qh9d1RsK.jpg,,"Action, Adventure, Fantasy",Arka Media Works,India,Telugu,"kingdom, bilingual",7.394,642,2017
13285,Barbie: Fairytopia - Mermaidia,Released,0,75,FALSE,/hbvCZ12HiC6Dx4mbgeUr7aHBIPP.jpg,0,,tt0775425,en,Barbie Fairytopia: Mermaidia,"In this animated follow-up to Fairytopia, Elina enlists the help of a mermaid, Nori, to save her friend Nalu, a merman prince who has been captured by the wicked Laverna.",/igsqS7rpnkAT92Iqo5sYwTs1KWo.jpg,Journey under the sea in a magical adventure.,"Animation, Family, Adventure, Fantasy","Mattel Entertainment, Mainframe Entertainment",United States of America,English,"fairy, mermaid, based on toy",6.854,642,2006
417812,Wildlife,Released,3097257,105,FALSE,/hDtiyCztpFdv9yLNSwNblhOjLKJ.jpg,0,http://www.ifcfilms.com/films/wildlife,tt5929754,en,Wildlife,"14-year-old Joe is the only child of Jeanette and Jerry — a housewife and a golf pro — in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job (and his sense of purpose) he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves.",/hQSUwjSSRtWCA5EBoY22gGzaE8Y.jpg,,Drama,"Sight Unseen Pictures, June Pictures, Nine Stories Productions",United States of America,English,"infidelity, fire, based on novel or book, montana, bus, golf, teenage boy, 1960s, wildfire",6.652,641,2018
